cornercut	rcorner2	Frequency	S(0,0)	S(0,1)	S(0,2)	S(0,3)	S(1,0)	S(1,1)	S(1,2)	S(1,3)	S(2,0)	S(2,1)	S(2,2)	S(2,3)	S(3,0)	S(3,1)	S(3,2)	S(3,3)	
14.6	13.0	10424000000.0	0.0034103524	0.000499137257	0.999993933	0.000504684377	0.000499137257	0.99999975	0.000500712278	2.03620602e-06	0.999993933	0.000500712278	0.00341035664	0.000503092998	0.000504684377	2.03620602e-06	0.000503092998	0.999999746	
14.6	13.0	10674000000.0	0.0126338451	0.000639370109	0.999919774	0.00064982401	0.000639370109	0.999999587	0.00064620661	3.80735635e-06	0.999919774	0.00064620661	0.012633851	0.000642910054	0.00064982401	3.80735635e-06	0.000642910054	0.999999582	
14.6	13.0	10924000000.0	0.0209695744	0.000838414092	0.999779398	0.000853940125	0.000838414092	0.999999286	0.000851081836	7.45928715e-06	0.999779398	0.000851081836	0.0209695828	0.000841106155	0.000853940125	7.45928715e-06	0.000841106155	0.999999282	
14.6	13.0	11174000000.0	0.0283434325	0.00113310639	0.999596938	0.0011517759	0.00113310639	0.999998696	0.00115025483	1.54389559e-05	0.999596938	0.00115025483	0.028343445	0.00113433867	0.0011517759	1.54389559e-05	0.00113433867	0.999998693	
14.6	13.0	11424000000.0	0.0345629919	0.00159369212	0.999399957	0.0016082626	0.00159369212	0.999997435	0.00160878369	3.41383079e-05	0.999399957	0.00160878369	0.0345630115	0.00159274021	0.0016082626	3.41383079e-05	0.00159274021	0.999997438	
14.6	13.0	11674000000.0	0.0392118081	0.00236620251	0.999225339	0.00235716911	0.00236620251	0.999994411	0.00236044248	8.19440547e-05	0.999225339	0.00236044248	0.0392118413	0.00236238612	0.00235716911	8.19440547e-05	0.00236238612	0.999994428	
14.6	13.0	11924000000.0	0.0413749692	0.00379138691	0.999129591	0.00371442846	0.00379138691	0.999985866	0.00372093831	0.000218826344	0.999129591	0.00372093831	0.0413750309	0.0037843233	0.00371442846	0.000218826344	0.0037843233	0.999985917	
14.6	13.0	12174000000.0	0.038795201	0.00680614506	0.999202304	0.00658512954	0.00680614506	0.999954862	0.00659476362	0.000677714536	0.999202304	0.00659476362	0.0387953324	0.00679606051	0.00658512954	0.000677714536	0.00679606051	0.999954994	
14.6	13.0	12424000000.0	0.0244261188	0.014747295	0.999488876	0.0144176305	0.014747295	0.999783635	0.0144294115	0.00264438473	0.999488876	0.0144294115	0.0244264677	0.0147351897	0.0144176305	0.00264438473	0.0147351897	0.999783983	
14.8	13.0	9424000000.0	0.0348640089	0.000223098706	0.999392016	0.000221528438	0.000223098706	0.999999952	0.000215681912	2.37008834e-07	0.999392016	0.000215681912	0.0348640061	0.000229179032	0.000221528438	2.37008834e-07	0.000229179032	0.999999949	
14.8	13.0	9674000000.0	0.021636823	0.000267129347	0.999765825	0.000267675645	0.000267129347	0.99999993	0.000261450645	3.85757907e-07	0.999765825	0.000261450645	0.0216368197	0.000273489866	0.000267675645	3.85757907e-07	0.000273489866	0.999999927	
14.8	13.0	9924000000.0	0.00954020628	0.000324594347	0.999954385	0.000327627986	0.000324594347	0.999999896	0.000321512483	6.4626878e-07	0.999954385	0.000321512483	0.00954020226	0.000330768873	0.000327627986	6.4626878e-07	0.000330768873	0.999999892	
14.8	13.0	10174000000.0	0.00157577269	0.000400594572	0.999998596	0.000406673497	0.000400594572	0.999999839	0.000401219024	1.11786214e-06	0.999998596	0.000401219024	0.00157577698	0.00040604077	0.000406673497	1.11786214e-06	0.00040604077	0.999999835	
14.8	13.0	10424000000.0	0.0118182795	0.000502860381	0.999929904	0.000512727287	0.000502860381	0.999999744	0.000508551116	2.00396019e-06	0.999929904	0.000508551116	0.0118182849	0.000506956538	0.000512727287	2.00396019e-06	0.000506956538	0.99999974	
14.8	13.0	10674000000.0	0.0212556562	0.000643574699	0.999773649	0.000658060085	0.000643574699	0.999999578	0.000655817546	3.741011e-06	0.999773649	0.000655817546	0.0212556626	0.000645650098	0.000658060085	3.741011e-06	0.000645650098	0.999999575	
14.8	13.0	10924000000.0	0.0299122879	0.000842849986	0.9995518	0.000862479146	0.000842849986	0.999999273	0.000862794635	7.3171913e-06	0.9995518	0.000862794635	0.0299122953	0.000842263297	0.000862479146	7.3171913e-06	0.000842263297	0.999999273	
14.8	13.0	11174000000.0	0.0377544943	0.00113577825	0.999285727	0.00115958138	0.00113577825	0.999998679	0.00116292748	1.51164788e-05	0.999285727	0.00116292748	0.0377545031	0.00113205722	0.00115958138	1.51164788e-05	0.00113205722	0.999998687	
14.8	13.0	11424000000.0	0.0446569503	0.00158787366	0.998999821	0.00161020233	0.00158787366	0.999997432	0.00161671782	3.33484024e-05	0.998999821	0.00161671782	0.0446569616	0.00158092247	0.00161020233	3.33484024e-05	0.00158092247	0.999997453	
14.8	13.0	11674000000.0	0.0503242251	0.00233243201	0.99872748	0.00233505306	0.00233243201	0.999994529	0.0023442938	7.98070629e-05	0.99872748	0.0023442938	0.0503242413	0.00232279318	0.00233505306	7.98070629e-05	0.00232279318	0.999994573	
14.8	13.0	11924000000.0	0.0540878752	0.00367363153	0.998522904	0.00360772821	0.00367363153	0.999986683	0.00361836304	0.000212219195	0.998522904	0.00361836304	0.0540879031	0.00366274483	0.00360772821	0.000212219195	0.00366274483	0.999986762	
14.8	13.0	12174000000.0	0.0542873833	0.00642840221	0.998485516	0.00618309802	0.00642840221	0.999959949	0.00619267404	0.000652943992	0.998485516	0.00619267404	0.0542874403	0.00641869634	0.00618309802	0.000652943992	0.00641869634	0.999960071	
14.8	13.0	12424000000.0	0.0457862822	0.013428256	0.998778172	0.0128631934	0.013428256	0.999823856	0.0128686733	0.00251699841	0.998778172	0.0128686733	0.0457864069	0.0134225793	0.0128631934	0.00251699841	0.0134225793	0.999824003	
15.0	13.0	9424000000.0	0.0266215813	0.000227752192	0.999645532	0.000222658875	0.000227752192	0.999999949	0.000222012028	2.3392992e-07	0.999645532	0.000222012028	0.0266215811	0.000228400586	0.000222658875	2.3392992e-07	0.000228400586	0.999999949	
15.0	13.0	9674000000.0	0.0134881764	0.00027254851	0.999908957	0.000269123806	0.00027254851	0.999999927	0.00026894901	3.80455371e-07	0.999908957	0.00026894901	0.0134881765	0.000272720481	0.000269123806	3.80455371e-07	0.000272720481	0.999999927	
15.0	13.0	9924000000.0	0.00143511026	0.000330785287	0.999998861	0.000330005073	0.000330785287	0.999999891	0.000330311196	6.36875085e-07	0.999998861	0.000330311196	0.00143511051	0.000330478548	0.000330005073	6.36875085e-07	0.000330478548	0.999999891	
15.0	13.0	10174000000.0	0.00969033703	0.000407492023	0.99995288	0.000410685495	0.000407492023	0.999999832	0.000411445134	1.10058965e-06	0.99995288	0.000411445134	0.00969033646	0.000406738483	0.000410685495	1.10058965e-06	0.000406738483	0.999999833	
15.0	13.0	10424000000.0	0.0200030528	0.000510284184	0.999799654	0.000519181239	0.000510284184	0.999999734	0.000520324547	1.97081319e-06	0.999799654	0.000520324547	0.0200030518	0.000509159718	0.000519181239	1.97081319e-06	0.000509159718	0.999999736	
15.0	13.0	10674000000.0	0.029584294	0.000651127974	0.999561854	0.000667819816	0.000651127974	0.999999564	0.000669218966	3.67428866e-06	0.999561854	0.000669218966	0.0295842922	0.000649771222	0.000667819816	3.67428866e-06	0.000649771222	0.999999566	
15.0	13.0	10924000000.0	0.0384795194	0.000849637087	0.999258644	0.000876249381	0.000849637087	0.999999254	0.000877699716	7.17540917e-06	0.999258644	0.000877699716	0.0384795165	0.00084827037	0.000876249381	7.17540917e-06	0.00084827037	0.999999256	
15.0	13.0	11174000000.0	0.0466885066	0.00113960722	0.998908153	0.00117718547	0.00113960722	0.999998656	0.00117839242	1.47954606e-05	0.998908153	0.00117839242	0.046688502	0.0011385481	0.00117718547	1.47954606e-05	0.0011385481	0.999998659	
15.0	13.0	11424000000.0	0.0541417469	0.00158299191	0.998530677	0.00162834931	0.00158299191	0.99999742	0.00162893325	3.2563264e-05	0.998530677	0.00162893325	0.0541417397	0.00158263911	0.00162834931	3.2563264e-05	0.00158263911	0.999997421	
15.0	13.0	11674000000.0	0.0606447997	0.00230290394	0.99815401	0.00234029012	0.00230290394	0.999994608	0.00233982702	7.76894916e-05	0.99815401	0.00233982702	0.0606447883	0.00230367601	0.00234029012	7.76894916e-05	0.00230367601	0.999994605	
15.0	13.0	11924000000.0	0.0657338167	0.0035725378	0.997824475	0.00355244113	0.0035725378	0.999987294	0.00355057456	0.000205710978	0.997824475	0.00355057456	0.0657337981	0.00357473433	0.00355244113	0.000205710978	0.00357473433	0.999987279	
15.0	13.0	12174000000.0	0.0682357676	0.00610317131	0.997633151	0.00589300231	0.00610317131	0.999963833	0.00588971961	0.000628801295	0.997633151	0.00588971961	0.0682357351	0.00610670254	0.00589300231	0.000628801295	0.00610670254	0.999963792	
15.0	13.0	12424000000.0	0.0645292223	0.0122769888	0.997772873	0.0115995201	0.0122769888	0.999854527	0.0115958441	0.00239531852	0.997772873	0.0115958441	0.0645291545	0.0122808172	0.0115995201	0.00239531852	0.0122808172	0.999854437	
15.2	13.0	9424000000.0	0.0184022354	0.00023146631	0.999830612	0.00022579542	0.00023146631	0.999999947	0.000227521729	2.31143569e-07	0.999830612	0.000227521729	0.0184022353	0.00022977521	0.00022579542	2.31143569e-07	0.00022977521	0.999999948	
15.2	13.0	9674000000.0	0.00540592372	0.000275586484	0.999985312	0.000274018807	0.000275586484	0.999999924	0.000274147179	3.75477888e-07	0.999985312	0.000274147179	0.00540592295	0.000275473742	0.000274018807	3.75477888e-07	0.000275473742	0.999999925	
15.2	13.0	9924000000.0	0.00656187033	0.00033316966	0.999978358	0.000337237786	0.00033316966	0.999999888	0.000335346237	6.27860119e-07	0.999978358	0.000335346237	0.00656187199	0.000335041089	0.000337237786	6.27860119e-07	0.000335041089	0.999999887	
15.2	13.0	10174000000.0	0.01765399	0.000409487366	0.999843984	0.000420878695	0.000409487366	0.999999829	0.000416780727	1.08385413e-06	0.999843984	0.000416780727	0.0176539933	0.000413517829	0.000420878695	1.08385413e-06	0.000413517829	0.999999826	
15.2	13.0	10424000000.0	0.0279884518	0.000512414873	0.999607973	0.000532972182	0.000512414873	0.99999973	0.000526797252	1.93864038e-06	0.999607973	0.000526797252	0.0279884574	0.000518459835	0.000532972182	1.93864038e-06	0.000518459835	0.999999724	
15.2	13.0	10674000000.0	0.0376539735	0.00065409159	0.999290388	0.000685792201	0.00065409159	0.999999556	0.00067802975	3.60961161e-06	0.999290388	0.00067802975	0.0376539823	0.000661631749	0.000685792201	3.60961161e-06	0.000661631749	0.999999546	
15.2	13.0	10924000000.0	0.0467104763	0.000853992373	0.998907701	0.000898753771	0.000853992373	0.999999239	0.000890257694	7.0381332e-06	0.998907701	0.000890257694	0.0467104897	0.000862119027	0.000898753771	7.0381332e-06	0.000862119027	0.999999224	
15.2	13.0	11174000000.0	0.0551836859	0.00114493639	0.998474837	0.00120382638	0.00114493639	0.99999863	0.00119577791	1.44845964e-05	0.998474837	0.00119577791	0.0551837058	0.00115238637	0.00120382638	1.44845964e-05	0.00115238637	0.999998611	
15.2	13.0	11424000000.0	0.0630500554	0.00158571548	0.998007732	0.00165642431	0.00158571548	0.999997381	0.00165024945	3.18021508e-05	0.998007732	0.00165024945	0.063050085	0.0015909692	0.00165642431	3.18021508e-05	0.0015909692	0.999997362	
15.2	13.0	11674000000.0	0.0701995856	0.00229025711	0.997527546	0.00235970001	0.00229025711	0.999994597	0.00235692974	7.56354137e-05	0.997527546	0.00235692974	0.0701996309	0.0022917229	0.00235970001	7.56354137e-05	0.0022917229	0.999994587	
15.2	13.0	11924000000.0	0.0763376256	0.00350415373	0.997069629	0.00352748828	0.00350415373	0.999987612	0.0035295237	0.000199408006	0.997069629	0.0035295237	0.0763377	0.00350048075	0.00352748828	0.000199408006	0.00350048075	0.999987632	
15.2	13.0	12174000000.0	0.0806849267	0.00584533895	0.996706286	0.00568809016	0.00584533895	0.999966511	0.00569574972	0.000605568816	0.996706286	0.00569574972	0.0806850665	0.00583594302	0.00568809016	0.000605568816	0.00583594302	0.99996661	
15.2	13.0	12424000000.0	0.0808033806	0.0113016451	0.996609536	0.0106075207	0.0113016451	0.999877136	0.0106200595	0.0022801632	0.996609536	0.0106200595	0.0808036997	0.0112875794	0.0106075207	0.0022801632	0.0112875794	0.999877428	
15.4	13.0	9424000000.0	0.0101865801	0.000233721672	0.999948062	0.000230420167	0.000233721672	0.999999946	0.000231512939	2.28410433e-07	0.999948062	0.000231512939	0.010186581	0.000232600536	0.000230420167	2.28410433e-07	0.000232600536	0.999999946	
15.4	13.0	9674000000.0	0.00262411176	0.00028015179	0.999996479	0.000278554527	0.00028015179	0.999999921	0.000280862971	3.70802341e-07	0.999996479	0.000280862971	0.00262411015	0.000277852659	0.000278554527	3.70802341e-07	0.000277852659	0.999999923	
15.4	13.0	9924000000.0	0.0144539668	0.000340409563	0.999895419	0.000342113901	0.000340409563	0.999999882	0.000345308168	6.19540498e-07	0.999895419	0.000345308168	0.0144539645	0.000337264643	0.000342113901	6.19540498e-07	0.000337264643	0.999999885	
15.4	13.0	10174000000.0	0.0254554757	0.000419510378	0.999675778	0.000426827095	0.000419510378	0.999999819	0.000430320656	1.06836919e-06	0.999675778	0.000430320656	0.0254554728	0.000416103404	0.000426827095	1.06836919e-06	0.000416103404	0.999999822	
15.4	13.0	10424000000.0	0.0357486827	0.000525031648	0.999360527	0.00054102442	0.000525031648	0.999999714	0.000544075396	1.90842824e-06	0.999360527	0.000544075396	0.0357486793	0.000522102149	0.00054102442	1.90842824e-06	0.000522102149	0.999999717	
15.4	13.0	10674000000.0	0.0454278736	0.000668773459	0.998967154	0.000697242644	0.000668773459	0.999999532	0.000699096557	3.54772661e-06	0.998967154	0.000699096557	0.0454278701	0.00066707351	0.000697242644	3.54772661e-06	0.00066707351	0.999999534	
15.4	13.0	10924000000.0	0.0545641414	0.000869750534	0.998509469	0.000915058466	0.000869750534	0.999999203	0.000915117781	6.90459432e-06	0.998509469	0.000915117781	0.0545641385	0.000869865685	0.000915058466	6.90459432e-06	0.000869865685	0.999999203	
15.4	13.0	11174000000.0	0.0632039751	0.00115989474	0.997999203	0.00122630915	0.00115989474	0.999998578	0.00122431244	1.41788511e-05	0.997999203	0.00122431244	0.0632039743	0.00116204596	0.00122630915	1.41788511e-05	0.00116204596	0.999998573	
15.4	13.0	11424000000.0	0.0713616011	0.00159571671	0.997447811	0.00168532027	0.00159571671	0.999997313	0.00168151025	3.10501073e-05	0.997447811	0.00168151025	0.0713616047	0.00159956966	0.00168532027	3.10501073e-05	0.00159956966	0.9999973	
15.4	13.0	11674000000.0	0.0789969892	0.00228443609	0.99686937	0.00239078607	0.00228443609	0.999994541	0.00238604364	7.36082832e-05	0.99686937	0.00238604364	0.0789970017	0.00228895752	0.00239078607	7.36082832e-05	0.00228895752	0.99999452	
15.4	13.0	11924000000.0	0.0859540332	0.00345023414	0.996286843	0.00353916629	0.00345023414	0.999987781	0.00353508866	0.000193226866	0.996286843	0.00353508866	0.0859540638	0.00345365104	0.00353916629	0.000193226866	0.00345365104	0.999987755	
15.4	13.0	12174000000.0	0.0917675284	0.00563463641	0.995748853	0.00558511609	0.00563463641	0.999968364	0.005584011	0.000583052015	0.995748853	0.005584011	0.0917675993	0.00563457658	0.00558511609	0.000583052015	0.00563457658	0.999968359	
15.4	13.0	12424000000.0	0.0949087715	0.0104919799	0.995381252	0.00991997021	0.0104919799	0.999893348	0.00992461997	0.00217089852	0.995381252	0.00992461997	0.0949089531	0.0104859374	0.00991997021	0.00217089852	0.0104859374	0.999893458	
15.6	13.0	9424000000.0	0.00199127938	0.000234980646	0.999997959	0.000249175493	0.000234980646	0.999999945	0.000234554624	2.28620109e-07	0.999997959	0.000234554624	0.00199127259	0.000249630735	0.000249175493	2.28620109e-07	0.000249630735	0.999999938	
15.6	13.0	9674000000.0	0.0105839759	0.000281660769	0.999943904	0.00029899832	0.000281660769	0.99999992	0.000284507875	3.6933126e-07	0.999943904	0.000284507875	0.0105839833	0.000296027571	0.000298998321	3.6933126e-07	0.000296027571	0.999999911	
15.6	13.0	9924000000.0	0.0222243385	0.000342523986	0.999752884	0.000362832758	0.000342523986	0.99999988	0.000350056185	6.1431621e-07	0.999752884	0.000350056185	0.022224346	0.000355104322	0.000362832758	6.1431621e-07	0.000355104322	0.999999871	
15.6	13.0	10174000000.0	0.0330815314	0.000422712818	0.999452467	0.000446487265	0.000422712818	0.999999815	0.000436870627	1.05526283e-06	0.999452467	0.000436870627	0.0330815384	0.000432110937	0.000446487265	1.05526283e-06	0.000432110937	0.999999807	
15.6	13.0	10424000000.0	0.0432772329	0.000529938088	0.999062805	0.000558675769	0.000529938088	0.999999706	0.000553383221	1.87897242e-06	0.999062805	0.000553383221	0.0432772385	0.000535010184	0.000558675769	1.87897242e-06	0.000535010184	0.999999701	
15.6	13.0	10674000000.0	0.052910071	0.000676092198	0.998598798	0.000712662676	0.000676092198	0.999999518	0.000712433879	3.48372959e-06	0.998598798	0.000712433879	0.0529100739	0.000676104169	0.000712662676	3.48372959e-06	0.000676104169	0.999999517	
15.6	13.0	10924000000.0	0.0620594196	0.000880119278	0.998071636	0.000929081237	0.000880119278	0.999999176	0.000934107242	6.76452499e-06	0.998071636	0.000934107242	0.0620594179	0.000874898871	0.000929081237	6.76452499e-06	0.000874898871	0.999999186	
15.6	13.0	11174000000.0	0.0707867429	0.00117340625	0.99749001	0.00124102508	0.00117340625	0.999998529	0.00125085849	1.3860666e-05	0.99749001	0.00125085849	0.0707867339	0.00116346556	0.00124102508	1.3860666e-05	0.00116346556	0.999998553	
15.6	13.0	11424000000.0	0.0791335807	0.00161060143	0.996861264	0.00170382596	0.00161060143	0.999997228	0.00171733333	3.02800474e-05	0.996861264	0.00171733333	0.0791335602	0.00159720786	0.00170382596	3.02800474e-05	0.00159720786	0.999997272	
15.6	13.0	11674000000.0	0.0871115292	0.00229324331	0.996192998	0.00241533722	0.00229324331	0.999994414	0.00243068942	7.15681499e-05	0.996192998	0.00243068942	0.0871114911	0.00227842385	0.00241533722	7.15681499e-05	0.00227842385	0.999994485	
15.6	13.0	11924000000.0	0.0946689109	0.00342763113	0.995496537	0.00356291044	0.00342763113	0.999987709	0.0035775921	0.000187104475	0.995496537	0.0035775921	0.0946688462	0.00341409939	0.00356291044	0.000187104475	0.00341409939	0.999987807	
15.6	13.0	12174000000.0	0.10157911	0.00549208214	0.994796805	0.00555329007	0.00549208214	0.999969281	0.00556409372	0.000561103986	0.994796805	0.00556409372	0.101579006	0.00548306872	0.00555329007	0.000561103986	0.00548306872	0.999969391	
15.6	13.0	12424000000.0	0.106993252	0.00986445359	0.994165363	0.00950614334	0.00986445359	0.999903994	0.00950915006	0.00206671976	0.994165363	0.00950915006	0.106993085	0.00986335985	0.00950614334	0.00206671976	0.00986335985	0.999904033	
15.8	13.0	9424000000.0	0.00619580606	0.000245147919	0.999980745	0.000249298146	0.000245147919	0.99999994	0.000246512933	2.26812167e-07	0.999980745	0.000246512933	0.00619580766	0.000247908546	0.000249298146	2.26812167e-07	0.000247908547	0.999999938	
15.8	13.0	9674000000.0	0.0184943971	0.000292506564	0.999828876	0.000300764274	0.000292506564	0.999999913	0.000297591525	3.65692648e-07	0.999828876	0.000297591525	0.018494399	0.00029561607	0.000300764274	3.65692648e-07	0.00029561607	0.999999911	
15.8	13.0	9924000000.0	0.0299021223	0.000353748415	0.999552701	0.000367286325	0.000353748415	0.999999871	0.000364072445	6.0713578e-07	0.999552701	0.000364072445	0.0299021244	0.000356877601	0.000367286325	6.0713578e-07	0.000356877601	0.999999869	
15.8	13.0	10174000000.0	0.0405672053	0.000434130703	0.999176614	0.000454753222	0.000434130703	0.999999804	0.000451829638	1.04104125e-06	0.999176614	0.000451829638	0.0405672076	0.000436960314	0.000454753222	1.04104125e-06	0.000436960314	0.999999801	
15.8	13.0	10424000000.0	0.0506098005	0.000541507906	0.998718192	0.000571905545	0.000541507906	0.999999691	0.000569578505	1.85023661e-06	0.998718192	0.000569578505	0.0506098028	0.000543736944	0.000571905545	1.85023661e-06	0.000543736944	0.999999689	
15.8	13.0	10674000000.0	0.0601295883	0.000687928309	0.998190074	0.000732001727	0.000687928309	0.999999497	0.000730550324	3.42378708e-06	0.998190074	0.000730550324	0.0601295905	0.000689277109	0.000732001727	3.42378708e-06	0.000689277109	0.999999495	
15.8	13.0	10924000000.0	0.0692110534	0.000892446513	0.997601183	0.000955692273	0.000892446513	0.999999145	0.000955366427	6.63412928e-06	0.997601183	0.000955366427	0.0692110551	0.000892663147	0.000955692273	6.63412928e-06	0.000892663147	0.999999145	
15.8	13.0	11174000000.0	0.077927485	0.0011863332	0.996957507	0.00127618385	0.0011863332	0.999998481	0.00127719222	1.35616253e-05	0.996957507	0.00127719222	0.0779274855	0.00118521445	0.00127618385	1.35616253e-05	0.00118521445	0.999998483	
15.8	13.0	11424000000.0	0.0863435739	0.00162333581	0.996262562	0.00174900219	0.00162333581	0.999997148	0.0017514799	2.95467837e-05	0.996262562	0.0017514799	0.0863435717	0.00162077507	0.00174900219	2.95467837e-05	0.00162077507	0.999997157	
15.8	13.0	11674000000.0	0.0945142968	0.00230152099	0.995517776	0.00247171119	0.00230152099	0.999994285	0.00247565801	6.96065789e-05	0.995517776	0.00247565801	0.094514289	0.00229759454	0.00247171119	6.96065789e-05	0.00229759454	0.999994303	
15.8	13.0	11924000000.0	0.102472101	0.00341488106	0.994723403	0.00362757114	0.00341488106	0.999987554	0.00363274967	0.00018120053	0.994723403	0.00363274967	0.102472081	0.00340998247	0.00362757114	0.00018120053	0.00340998247	0.99998759	
15.8	13.0	12174000000.0	0.110173422	0.00539508174	0.993881977	0.0055970149	0.00539508174	0.999969605	0.00560278129	0.000540054636	0.993881977	0.00560278129	0.110173372	0.00539011408	0.0055970149	0.000540054636	0.00539011408	0.999969664	
15.8	13.0	12424000000.0	0.11726715	0.00940672742	0.993012045	0.00932777067	0.00940672742	0.999910265	0.00933272583	0.0019685063	0.993012045	0.00933272583	0.117267025	0.00940336741	0.00932777067	0.0019685063	0.00940336741	0.999910343	
16.0	13.0	9424000000.0	0.0143616235	0.000245829317	0.999896804	0.000256103374	0.000245829317	0.999999939	0.000248934149	2.23956302e-07	0.999896804	0.000248934149	0.0143616269	0.000252893669	0.000256103374	2.23956302e-07	0.000252893669	0.999999935	
16.0	13.0	9674000000.0	0.0263262378	0.000293824961	0.999653314	0.000308219448	0.000293824961	0.999999912	0.000300984926	3.60558191e-07	0.999653314	0.000300984926	0.0263262413	0.000300919121	0.000308219448	3.60558191e-07	0.000300919121	0.999999907	
16.0	13.0	9924000000.0	0.0374427636	0.000356202607	0.99929864	0.000375516932	0.000356202607	0.999999868	0.000369082815	5.97821756e-07	0.99929864	0.000369082815	0.037442767	0.000362508257	0.000375516932	5.97821756e-07	0.000362508257	0.999999864	
16.0	13.0	10174000000.0	0.0478563113	0.000438318859	0.998854026	0.00046415001	0.000438318859	0.999999798	0.000459266398	1.02379479e-06	0.998854026	0.000459266398	0.0478563142	0.000443114275	0.00046415001	1.02379479e-06	0.000443114275	0.999999794	
16.0	13.0	10424000000.0	0.0576858304	0.000548152567	0.998334465	0.000583234567	0.000548152567	0.999999681	0.000580491972	1.81729572e-06	0.998334465	0.000580491972	0.0576858323	0.000550857256	0.000583234567	1.81729572e-06	0.000550857256	0.999999678	
16.0	13.0	10674000000.0	0.0670319502	0.000697893388	0.997750306	0.000746536569	0.000697893388	0.999999478	0.000746347859	3.35823252e-06	0.997750306	0.000746347859	0.0670319502	0.000698094302	0.000746536569	3.35823252e-06	0.000698094302	0.999999478	
16.0	13.0	10924000000.0	0.0759830207	0.000906716335	0.997108222	0.000975391158	0.000906716335	0.999999111	0.000977989001	6.49683265e-06	0.997108222	0.000977989001	0.0759830175	0.000904184093	0.000975391158	6.49683265e-06	0.000904184093	0.999999116	
16.0	13.0	11174000000.0	0.084620586	0.00120586831	0.996411663	0.00130394761	0.00120586831	0.999998416	0.0013093809	1.32556998e-05	0.996411663	0.0013093809	0.0846205774	0.0012005784	0.00130394761	1.32556998e-05	0.0012005784	0.999998429	
16.0	13.0	11424000000.0	0.0930248418	0.00164854483	0.995660816	0.00178904034	0.00164854483	0.999997026	0.00179714892	2.88119409e-05	0.995660816	0.00179714892	0.0930248238	0.00164072405	0.00178904034	2.88119409e-05	0.00164072405	0.999997053	
16.0	13.0	11674000000.0	0.101279655	0.00233048412	0.994852049	0.00252988804	0.00233048412	0.999994056	0.00254023262	6.76688836e-05	0.994852049	0.00254023262	0.101279621	0.0023207054	0.00252988804	6.76688836e-05	0.0023207054	0.999994105	
16.0	13.0	11924000000.0	0.109474542	0.00343712188	0.993976731	0.00371059081	0.00343712188	0.99998715	0.00372231004	0.000175432615	0.993976731	0.00372231004	0.109474478	0.00342647316	0.00371059081	0.000175432615	0.00342647316	0.99998723	
16.0	13.0	12174000000.0	0.117692646	0.00536690717	0.993019192	0.00570272959	0.00536690717	0.999969136	0.00571427417	0.000519726429	0.993019192	0.00571427417	0.117692526	0.00535726907	0.00570272959	0.000519726429	0.00535726907	0.999969254	
16.0	13.0	12424000000.0	0.125926881	0.00912939914	0.991953302	0.00936592804	0.00912939914	0.999912624	0.00937452364	0.00187537239	0.991953302	0.00937452364	0.12592664	0.00912390508	0.00936592804	0.00187537239	0.00912390508	0.999912755	
12.0	16.0	9424000000.0	0.144191977	0.000187308178	0.989549701	0.000168712005	0.000187308178	0.999999969	0.000163336234	2.66599819e-07	0.989549701	0.000163336234	0.144191975	0.000193471146	0.000168712005	2.66599819e-07	0.000193471146	0.999999967	
12.0	16.0	9674000000.0	0.134215339	0.000226138924	0.990952143	0.000206807754	0.000226138924	0.999999954	0.000201967304	4.39634316e-07	0.990952143	0.000201967304	0.134215337	0.000231902902	0.000206807754	4.39634316e-07	0.000231902902	0.999999952	
12.0	16.0	9924000000.0	0.126485075	0.000278484248	0.991968438	0.00025891029	0.000278484248	0.999999929	0.000255611809	7.4660554e-07	0.991968438	0.000255611809	0.126485072	0.00028287112	0.00025891029	7.4660554e-07	0.00028287112	0.999999926	
12.0	16.0	10174000000.0	0.121053458	0.000350433036	0.992645872	0.00033271807	0.000350433036	0.999999884	0.000331713582	1.31019772e-06	0.992645872	0.000331713582	0.121053455	0.000352634925	0.00033271807	1.31019772e-06	0.000352634925	0.999999882	
12.0	16.0	10424000000.0	0.118117936	0.000452659227	0.992999372	0.000441987573	0.000452659227	0.999999799	0.000443570117	2.38595053e-06	0.992999372	0.000443570117	0.118117931	0.000452236657	0.000441987573	2.38595053e-06	0.000452236657	0.9999998	
12.0	16.0	10674000000.0	0.118071254	0.000604897385	0.993004752	0.000612138726	0.000604897385	0.999999627	0.000615980438	4.53283405e-06	0.993004752	0.000615980438	0.118071249	0.000601981675	0.000612138726	4.53283405e-06	0.000601981675	0.999999631	
12.0	16.0	10924000000.0	0.121602965	0.000845336599	0.992578062	0.000891876551	0.000845336599	0.99999924	0.000897001922	9.04545478e-06	0.992578062	0.000897001922	0.121602959	0.000840757538	0.000891876551	9.04545478e-06	0.000840757538	0.999999249	
12.0	16.0	11174000000.0	0.129902186	0.00125127942	0.991525065	0.00137887367	0.00125127942	0.999998259	0.0013838611	1.9133564e-05	0.991525065	0.0013838611	0.129902179	0.0012464847	0.00137887367	1.9133564e-05	0.0012464847	0.999998272	
12.0	16.0	11424000000.0	0.145086797	0.00198804615	0.989414303	0.00228158469	0.00198804615	0.999995412	0.00228499075	4.34472403e-05	0.989414303	0.00228499075	0.145086789	0.00198471241	0.00228158469	4.34472403e-05	0.00198471241	0.999995427	
